step;amount;oldbalanceOrg;newbalanceOrig;oldbalanceDest;newbalanceDest;type_num;isFlaggedFraud;isFraud;type;nameOrig;nameDest
48;7505.12;316672.89;309167.77;0;0;4;0;0;PAYMENT;C1521606352;M1366452622
48;147267.01;147267.01;0;107418;64210.56;2;0;1;CASH_OUT;C1556029086;C1479614331
48;133170.6;133;133303.6;0;0;1;0;0;CASH_IN;C1611240634;C794600215
48;1260261.62;0;0;1466911.52;2727173.14;5;0;0;TRANSFER;C162504132;C718274835
48;4558.71;40378;35819.29;0;0;4;0;0;PAYMENT;C1625834864;M87235632
48;12236.4;0;0;0;0;4;0;0;PAYMENT;C171531210;M1171968562
48;1009.52;21296;20286.48;0;0;4;0;0;PAYMENT;C172190321;M2011697085
48;2918.95;30845;27926.05;0;0;4;0;0;PAYMENT;C1728860364;M1559906599
48;13450.24;25660;12209.76;0;0;4;0;0;PAYMENT;C1847815918;M1898092874
48;8243.89;65317.82;57073.94;0;0;4;0;0;PAYMENT;C1994514486;M346853729
48;337974.21;337974.21;0;0;0;5;0;1;TRANSFER;C2029593206;C1780194403
48;99772.72;41032;140804.72;2584548.48;2484775.76;1;0;0;CASH_IN;C2052892538;C1884151725
48;2083.14;31455;29371.86;0;0;4;0;0;PAYMENT;C2072787882;M1222470550
48;3588.68;846;0;0;0;4;0;0;PAYMENT;C216028695;M841793377
48;1215297.01;1215297.01;0;0;0;5;0;1;TRANSFER;C22070941;C1908319524
48;241771.39;30513;0;484179.87;725951.27;2;0;0;CASH_OUT;C247791263;C1737418467
48;519334.84;7335478.53;7854813.38;1165958.06;646623.22;1;0;0;CASH_IN;C273610898;C1715681787
48;1215297.01;1215297.01;0;2497294.92;3712591.93;2;0;1;CASH_OUT;C274359236;C1653022223
48;318739.37;10514.35;0;674387.8;993127.17;5;0;0;TRANSFER;C325594592;C340949531
48;618.79;7152;6533.21;0;0;4;0;0;PAYMENT;C362469932;M1571404264
48;63.04;41699;41635.96;90532.94;90595.98;3;0;0;DEBIT;C420816556;C1943033746
48;561374.78;561374.78;0;5726683.53;6288058.31;2;0;1;CASH_OUT;C442133026;C952759841
48;3933.16;10127;6193.84;0;3933.16;2;0;0;CASH_OUT;C446164834;C266735102
48;851143.77;0;0;1578978.54;2430122.31;5;0;0;TRANSFER;C447619052;C790996718
48;5405.72;11032;5626.28;0;0;4;0;0;PAYMENT;C474232090;M1133892776
48;338750.55;0;0;1307907.79;1646658.34;5;0;0;TRANSFER;C475989009;C1025487590
48;918823.97;0;0;1515522.86;2434346.83;5;0;0;TRANSFER;C480965060;C115141847
48;13484.19;0;0;251801.35;265285.54;2;0;0;CASH_OUT;C505186220;C123095851
48;1031.61;36815;35783.39;0;0;4;0;0;PAYMENT;C538094064;M2024341739
48;11181.67;15376;4194.33;0;0;4;0;0;PAYMENT;C554263433;M415539477
48;883659.64;0;0;3.48E+16;3.56E+16;5;0;0;TRANSFER;C559722430;C936857833
48;3871.25;3267.65;0;0;0;4;0;0;PAYMENT;C567203670;M842177443
48;9366.89;183981.6;174614.71;0;0;4;0;0;PAYMENT;C568739879;M74777746
48;127697.28;1414.29;0;326619.34;454316.62;2;0;0;CASH_OUT;C590606212;C707786130
48;151690.59;10371;0;701654.06;853344.65;5;0;0;TRANSFER;C625052356;C14961568
48;386693.09;0;0;4068887.46;4455580.55;2;0;0;CASH_OUT;C685154895;C1756170410
48;61736.22;214234.55;275970.77;997496.05;935759.82;1;0;0;CASH_IN;C693454257;C932286513
48;49110.59;0;0;0;0;4;0;0;PAYMENT;C721259307;M795139425
48;561374.78;561374.78;0;0;0;5;0;1;TRANSFER;C796147836;C723898004
48;5489302.04;5489302.04;0;0;0;5;0;1;TRANSFER;C806769154;C519182481
48;12396.51;20809;8412.49;0;0;4;0;0;PAYMENT;C822126625;M1737224761
48;8551;5543;0;0;0;4;0;0;PAYMENT;C85194039;M1344162055
48;264308.17;0;0;598680.02;862988.19;2;0;0;CASH_OUT;C860091615;C1078993589
48;8216.41;0;0;0;0;4;0;0;PAYMENT;C930986353;M380614777
48;8061.02;19863;11801.98;0;0;4;0;0;PAYMENT;C955832400;M303946344
49;3333.24;6419;3085.76;0;0;4;0;0;PAYMENT;C1104618033;M688923783
49;15739.31;147491.23;131751.92;0;0;4;0;0;PAYMENT;C1133888547;M84144725
49;7400.82;24487.08;17086.26;0;0;4;0;0;PAYMENT;C122655628;M1236899658
49;2777.67;10112;7334.33;14056.12;16833.79;3;0;0;DEBIT;C1338659971;C1494342053
49;1021129.67;1021129.67;0;0;0;5;0;1;TRANSFER;C1545338291;C372035143
49;4178.29;54747.91;50569.63;0;0;4;0;0;PAYMENT;C1598732082;M1548844003
49;158896.28;1.01E+16;1.03E+16;856105.43;697209.15;1;0;0;CASH_IN;C1711122072;C96603111
49;57055;5990.63;0;117994.02;175049.02;2;0;0;CASH_OUT;C1714236464;C1782574548
49;114017.19;114017.19;0;0;0;5;0;1;TRANSFER;C1785967281;C68578357
49;2631.03;0;0;0;0;4;0;0;PAYMENT;C267415946;M906599519
49;114017.19;114017.19;0;2822872.88;2936890.07;2;0;1;CASH_OUT;C305323219;C1508275623
49;93.58;461516;461422.42;0;0;4;0;0;PAYMENT;C343552578;M2037578795
49;1742.94;15561;13818.06;77055.68;78798.62;3;0;0;DEBIT;C344915486;C238212345
49;1021129.67;1021129.67;0;86245.92;1107375.59;2;0;1;CASH_OUT;C771564749;C2126217921
49;1394.42;21329;19934.58;0;0;4;0;0;PAYMENT;C77606418;M1559106424
50;112668.54;112668.54;0;0;112668.54;2;0;1;CASH_OUT;C1673728989;C487582896
50;967153.5;967153.5;0;183670.2;1150823.7;2;0;1;CASH_OUT;C1815828420;C917661354
50;592737.43;592737.43;0;163646.39;756383.82;2;0;1;CASH_OUT;C300034494;C206270107
50;592737.43;592737.43;0;0;0;5;0;1;TRANSFER;C30736240;C725738949
50;967153.5;967153.5;0;0;0;5;0;1;TRANSFER;C850743663;C1137540009
50;112668.54;112668.54;0;0;0;5;0;1;TRANSFER;C994276793;C670042954
51;202887.77;202887.77;0;0;202887.77;2;0;1;CASH_OUT;C1064820575;C26411328
51;1398946.33;1398946.33;0;0;1398946.33;2;0;1;CASH_OUT;C1269420432;C237977902
51;361460.79;361460.79;0;991487.78;1352948.57;2;0;1;CASH_OUT;C136533160;C178151720
51;567932.31;567932.31;0;0;567932.31;2;0;1;CASH_OUT;C1373739020;C1576761892
51;202887.77;202887.77;0;0;0;5;0;1;TRANSFER;C155466948;C1368205157
51;1398946.33;1398946.33;0;0;0;5;0;1;TRANSFER;C1560394123;C1393670189
51;1170282.92;1170282.92;0;0;0;5;0;1;TRANSFER;C1948396559;C538567441
51;339275.64;339275.64;0;0;0;5;0;1;TRANSFER;C427722942;C2116826462
51;339275.64;339275.64;0;1481576.03;1820851.68;2;0;1;CASH_OUT;C433192438;C1002469873
51;1170282.92;1170282.92;0;173264.14;1343547.06;2;0;1;CASH_OUT;C555990868;C1318550066
51;567932.31;567932.31;0;0;0;5;0;1;TRANSFER;C710887172;C2057229481
51;115881.21;115881.21;0;4774288.04;4890169.26;2;0;1;CASH_OUT;C819461207;C814886797
51;115881.21;115881.21;0;0;0;5;0;1;TRANSFER;C836452372;C1661320351
51;361460.79;361460.79;0;0;0;5;0;1;TRANSFER;C877036651;C748208035
52;7484125.12;7484125.12;0;0;0;5;0;1;TRANSFER;C1486116303;C398541118
52;128426.58;128426.58;0;0;0;5;0;1;TRANSFER;C1842985263;C840755462
52;1093155.19;1093155.19;0;1966451.64;3059606.83;2;0;1;CASH_OUT;C395947070;C1747066716
52;969259.07;969259.07;0;85723.45;1054982.52;2;0;1;CASH_OUT;C457586283;C379384197
52;128426.58;128426.58;0;0;128426.58;2;0;1;CASH_OUT;C742996578;C11731793
52;969259.07;969259.07;0;0;0;5;0;1;TRANSFER;C806145630;C1088026094
52;1093155.19;1093155.19;0;0;0;5;0;1;TRANSFER;C84753955;C203085340
52;7484125.12;7484125.12;0;62896.23;7547021.36;2;0;1;CASH_OUT;C99129129;C1179262893
53;931684.75;931684.75;0;0;0;5;0;1;TRANSFER;C101455775;C1834538811
53;3640271.29;3640271.29;0;6525.95;3646797.25;2;0;1;CASH_OUT;C108318597;C1038092429
53;3640271.29;3640271.29;0;0;0;5;0;1;TRANSFER;C1285761418;C2028641482
53;6215.44;6215.44;0;191197.42;197412.85;2;0;1;CASH_OUT;C1351929617;C842672981
53;6215.44;6215.44;0;0;0;5;0;1;TRANSFER;C1484456052;C1913346868
53;1631640.02;1631640.02;0;705298.87;2336938.89;2;0;1;CASH_OUT;C1732115289;C262978946
53;931684.75;931684.75;0;3608144.66;4539829.41;2;0;1;CASH_OUT;C1888926728;C1918631578
53;1631640.02;1631640.02;0;0;0;5;0;1;TRANSFER;C443233087;C1597258791
53;99139.27;99139.27;0;28766.55;127905.82;2;0;1;CASH_OUT;C457849577;C253226648
53;99139.27;99139.27;0;0;0;5;0;1;TRANSFER;C831891422;C1984865103
54;438224.6;438224.6;0;320697.46;758922.05;2;0;1;CASH_OUT;C1238831225;C296924123
54;438224.6;438224.6;0;0;0;5;0;1;TRANSFER;C163085808;C652285552
54;1350574.58;1350574.58;0;2925591.98;4276166.57;2;0;1;CASH_OUT;C414078193;C907833742
54;1350574.58;1350574.58;0;0;0;5;0;1;TRANSFER;C919766733;C623650025
55;309254.05;309254.05;0;0;0;5;0;1;TRANSFER;C1323797959;C986375360
55;854550.85;854550.85;0;186808.48;1041359.33;2;0;1;CASH_OUT;C1410522707;C880907246
55;760625.76;760625.76;0;0;0;5;0;1;TRANSFER;C1611123412;C1796277088
55;283400.42;283400.42;0;0;0;5;0;1;TRANSFER;C1745208932;C2118682140
55;109028.8;109028.8;0;674110.57;783139.37;2;0;1;CASH_OUT;C1835596211;C1502942700
55;283400.42;283400.42;0;2662439.92;2945840.34;2;0;1;CASH_OUT;C2116041382;C1772301094
55;109028.8;109028.8;0;0;0;5;0;1;TRANSFER;C215685392;C1679780828
55;167715.53;167715.53;0;0;0;5;0;1;TRANSFER;C5594712;C69798076
55;167715.53;167715.53;0;492360.21;660075.73;2;0;1;CASH_OUT;C710580864;C349231889
55;854550.85;854550.85;0;0;0;5;0;1;TRANSFER;C723006620;C240791931
55;760625.76;760625.76;0;128272.02;888897.78;2;0;1;CASH_OUT;C749159040;C1749746216
55;309254.05;309254.05;0;218535.44;527789.5;2;0;1;CASH_OUT;C906689307;C1018466821
56;829885.13;829885.13;0;1.33E+16;1.41E+16;2;0;1;CASH_OUT;C1179900921;C2021579766
56;136562.78;136562.78;0;0;0;5;0;1;TRANSFER;C1391703729;C1707583711
56;82767.31;82767.31;0;401173.22;483940.53;2;0;1;CASH_OUT;C1447707746;C133385139
56;1932200.59;1932200.59;0;0;0;5;0;1;TRANSFER;C1448304922;C1082976131
56;530733.43;530733.43;0;233066.99;763800.42;2;0;1;CASH_OUT;C1486070505;C1428831661
56;136562.78;136562.78;0;21100.34;157663.12;2;0;1;CASH_OUT;C170337029;C2005239245
56;4243468.19;4243468.19;0;698483.22;4941951.41;2;0;1;CASH_OUT;C175411270;C1082242132
56;530733.43;530733.43;0;0;0;5;0;1;TRANSFER;C176579882;C1049193275
56;42789.93;42789.93;0;0;42789.93;2;0;1;CASH_OUT;C1799683256;C2124012245
56;1932200.59;1932200.59;0;0;1932200.59;2;0;1;CASH_OUT;C1900295340;C2032646914
56;4243468.19;4243468.19;0;0;0;5;0;1;TRANSFER;C244956323;C1079262309
56;42789.93;42789.93;0;0;0;5;0;1;TRANSFER;C353411083;C803277933
56;2776135.33;2776135.33;0;0;0;5;0;1;TRANSFER;C432219684;C926776113
56;82767.31;82767.31;0;0;0;5;0;1;TRANSFER;C447204018;C1405076025
56;325242.69;325242.69;0;0;0;5;0;1;TRANSFER;C464286204;C1532660344
56;829885.13;829885.13;0;0;0;5;0;1;TRANSFER;C633571752;C22428002
56;2776135.33;2776135.33;0;0;2776135.33;2;0;1;CASH_OUT;C718213394;C1307403006
56;325242.69;325242.69;0;910845.46;1236088.15;2;0;1;CASH_OUT;C905192559;C1676432811
57;157610.11;157610.11;0;949587.48;1107197.59;2;0;1;CASH_OUT;C1227085633;C1712237759
57;1014816.16;1014816.16;0;1417511.04;2432327.2;2;0;1;CASH_OUT;C1871778702;C2092796486
57;157610.11;157610.11;0;0;0;5;0;1;TRANSFER;C207792334;C912468991
57;1014816.16;1014816.16;0;0;0;5;0;1;TRANSFER;C550185181;C1007032757
57;354441.19;354441.19;0;452296.45;806737.65;2;0;1;CASH_OUT;C633069844;C1718989078
57;354441.19;354441.19;0;0;0;5;0;1;TRANSFER;C829975560;C157107660
58;456745.18;456745.18;0;0;0;5;0;1;TRANSFER;C1016889565;C1924324818
58;6501303.14;6501303.14;0;4439499.5;1.09E+16;2;0;1;CASH_OUT;C1033290326;C1721246847
58;246938.77;246938.77;0;0;246938.77;2;0;1;CASH_OUT;C1249676524;C1822682019
58;561948.38;561948.38;0;30911.97;592860.35;2;0;1;CASH_OUT;C1424142386;C248271098
58;7108914.22;7108914.22;0;0;0;5;0;1;TRANSFER;C1494760088;C1835087777
58;246938.77;246938.77;0;0;0;5;0;1;TRANSFER;C1588962215;C1667993735
58;106673.26;106673.26;0;0;106673.26;2;0;1;CASH_OUT;C160197221;C431559844
58;3156421.43;3156421.43;0;0;0;5;0;1;TRANSFER;C1609180237;C1443408255
58;109525.67;109525.67;0;0;0;5;0;1;TRANSFER;C1677074645;C408634115
58;1789155.73;1789155.73;0;0;0;5;0;1;TRANSFER;C1979185568;C1873285106
58;6501303.14;6501303.14;0;0;0;5;0;1;TRANSFER;C2083819202;C1581398768
58;456745.18;456745.18;0;0;456745.18;2;0;1;CASH_OUT;C325643180;C1138806458
58;3156421.43;3156421.43;0;181440.45;3337861.88;2;0;1;CASH_OUT;C597790533;C1365109989
58;106673.26;106673.26;0;0;0;5;0;1;TRANSFER;C666474898;C2119441360
58;378688.65;378688.65;0;0;0;5;0;1;TRANSFER;C801354252;C388808912
58;378688.65;378688.65;0;0;378688.65;2;0;1;CASH_OUT;C851631639;C1573752300
58;1789155.73;1789155.73;0;2031388.61;3820544.34;2;0;1;CASH_OUT;C853148295;C439525493
58;561948.38;561948.38;0;0;0;5;0;1;TRANSFER;C856217790;C1278181974
58;109525.67;109525.67;0;3997342.61;4106868.28;2;0;1;CASH_OUT;C924291724;C1035427073
58;7108914.22;7108914.22;0;0;7108914.22;2;0;1;CASH_OUT;C993318150;C73690456
59;44733.5;44733.5;0;2534461.11;2579194.61;2;0;1;CASH_OUT;C1363437677;C1445811732
59;192765.49;192765.49;0;3252407.57;3445173.06;2;0;1;CASH_OUT;C1429774414;C764672612
59;3857176.83;3857176.83;0;228541.62;4085718.45;2;0;1;CASH_OUT;C1585480308;C78663667
59;394388.09;394388.09;0;0;0;5;0;1;TRANSFER;C1625333778;C940087282
59;3904257.51;3904257.51;0;0;0;5;0;1;TRANSFER;C1648039979;C1502171587
59;3857176.83;3857176.83;0;0;0;5;0;1;TRANSFER;C1675721447;C892636220
59;21174.45;21174.45;0;0;0;5;0;1;TRANSFER;C1690317775;C1829927547
59;21174.45;21174.45;0;31409.08;52583.53;2;0;1;CASH_OUT;C1739548854;C240278716
59;394388.09;394388.09;0;1260564.49;1654952.58;2;0;1;CASH_OUT;C1802030448;C707965723
59;192765.49;192765.49;0;0;0;5;0;1;TRANSFER;C267452646;C243306413
59;3904257.51;3904257.51;0;0;3904257.51;2;0;1;CASH_OUT;C280132554;C858291954
59;9748.89;9748.89;0;180869.12;190618.01;2;0;1;CASH_OUT;C383165349;C868497487
59;9748.89;9748.89;0;0;0;5;0;1;TRANSFER;C385589098;C1606057909
59;1367340.03;1367340.03;0;0;0;5;0;1;TRANSFER;C453950944;C1875884022
59;44733.5;44733.5;0;0;0;5;0;1;TRANSFER;C521758644;C1703221504
59;2050727.81;2050727.81;0;0;0;5;0;1;TRANSFER;C721700955;C1996747267
59;1011606.26;1011606.26;0;0;1011606.26;2;0;1;CASH_OUT;C754293523;C1247187194
59;1011606.26;1011606.26;0;0;0;5;0;1;TRANSFER;C813936493;C1382261132
59;1367340.03;1367340.03;0;296833.6;1664173.63;2;0;1;CASH_OUT;C954658479;C845870432
59;2050727.81;2050727.81;0;0;2050727.81;2;0;1;CASH_OUT;C992917413;C104038589
60;581421.85;581421.85;0;0;0;5;0;1;TRANSFER;C1021314422;C2062695733
60;581421.85;581421.85;0;407848.96;989270.81;2;0;1;CASH_OUT;C1175189548;C340833561
60;40486.25;40486.25;0;4716889.9;4757376.15;2;0;1;CASH_OUT;C1413149184;C713338583
60;89014.32;89014.32;0;0;0;5;0;1;TRANSFER;C1517105060;C621322132
60;742973.53;742973.53;0;0;0;5;0;1;TRANSFER;C153820103;C1530694083
60;1026208.84;1026208.84;0;0;0;5;0;1;TRANSFER;C1813387968;C106857650
60;89014.32;89014.32;0;330651.68;419666;2;0;1;CASH_OUT;C2128547053;C2076906949
60;742973.53;742973.53;0;0;742973.53;2;0;1;CASH_OUT;C261473899;C897961171
60;40486.25;40486.25;0;0;0;5;0;1;TRANSFER;C46706219;C1894539182
60;1026208.84;1026208.84;0;353447.51;1379656.35;2;0;1;CASH_OUT;C518197295;C1560262585
60;45807.51;45807.51;0;0;0;5;0;1;TRANSFER;C958487787;C218393296
60;45807.51;45807.51;0;267824.05;313631.56;2;0;1;CASH_OUT;C981996349;C1099066639
61;1372301.24;1372301.24;0;0;1372301.24;2;0;1;CASH_OUT;C1024969195;C1809017437
61;1155128.91;1155128.91;0;0;1155128.91;2;0;1;CASH_OUT;C1202518126;C1162744412
61;1372301.24;1372301.24;0;0;0;5;0;1;TRANSFER;C1544506396;C2060264943
61;1735466.52;1735466.52;0;0;0;5;0;1;TRANSFER;C182416415;C180492809
61;37720.99;37720.99;0;288804.07;326525.06;2;0;1;CASH_OUT;C188991252;C308006848
61;37720.99;37720.99;0;0;0;5;0;1;TRANSFER;C2113787126;C2003052554
61;1735466.52;1735466.52;0;0;1735466.52;2;0;1;CASH_OUT;C319563760;C2133088178
61;475368.94;475368.94;0;0;0;5;0;1;TRANSFER;C397354505;C320276503
61;332138.32;332138.32;0;52021.34;384159.66;2;0;1;CASH_OUT;C520847673;C362089456
61;332138.32;332138.32;0;0;0;5;0;1;TRANSFER;C729983243;C246124153
61;1155128.91;1155128.91;0;0;0;5;0;1;TRANSFER;C74298259;C1317404545
61;475368.94;475368.94;0;1348026.73;1823395.67;2;0;1;CASH_OUT;C916986889;C1738798142
61;55062.46;55062.46;0;0;0;5;0;1;TRANSFER;C960647528;C1203056408
61;55062.46;55062.46;0;0;55062.46;2;0;1;CASH_OUT;C983142202;C204026282
62;722380.88;722380.88;0;0;0;5;0;1;TRANSFER;C1429215839;C1401928307
62;407833.62;407833.62;0;0;0;5;0;1;TRANSFER;C1585122257;C645113065
62;407833.62;407833.62;0;0;407833.62;2;0;1;CASH_OUT;C162879753;C1818870755
62;724414.43;724414.43;0;0;0;5;0;1;TRANSFER;C1803571079;C1642306592
62;724414.43;724414.43;0;223853.38;948267.81;2;0;1;CASH_OUT;C189532677;C741569434
62;722380.88;722380.88;0;331969.08;1054349.95;2;0;1;CASH_OUT;C207317063;C1419788780
62;401529.35;401529.35;0;0;0;5;0;1;TRANSFER;C330207825;C1825454306
62;401529.35;401529.35;0;4162.42;405691.77;2;0;1;CASH_OUT;C570967174;C1845869240
63;14017.38;14017.38;0;0;14017.38;2;0;1;CASH_OUT;C1076609671;C1903932056
63;1693962.01;1693962.01;0;98505.53;1792467.54;2;0;1;CASH_OUT;C1268276273;C959205237
63;197226.65;197226.65;0;0;197226.65;2;0;1;CASH_OUT;C1388614734;C693288034
63;197226.65;197226.65;0;0;0;5;0;1;TRANSFER;C1538536157;C1896614473
63;14017.38;14017.38;0;0;0;5;0;1;TRANSFER;C156009552;C2090793760
63;148188.84;148188.84;0;0;0;5;0;1;TRANSFER;C1621152719;C2001263601
63;148188.84;148188.84;0;194134.25;342323.08;2;0;1;CASH_OUT;C198701564;C492308077
63;1693962.01;1693962.01;0;0;0;5;0;1;TRANSFER;C279016627;C234112724
64;17051.69;17051.69;0;289129.2;306180.89;2;0;1;CASH_OUT;C1032527042;C317596259
64;31574.65;31574.65;0;0;0;5;0;1;TRANSFER;C1061680194;C2009518683
64;436317.49;436317.49;0;195948.3;632265.79;2;0;1;CASH_OUT;C1101896788;C641861955
64;1814483.97;1814483.97;0;0;0;5;0;1;TRANSFER;C1198248537;C29406343
64;960306.85;960306.85;0;0;960306.85;2;0;1;CASH_OUT;C1336358470;C89588966
64;37796.75;37796.75;0;0;0;5;0;1;TRANSFER;C1530845932;C2125159934
64;3097121.75;3097121.75;0;0;3097121.75;2;0;1;CASH_OUT;C1563094045;C1677375515
64;1814483.97;1814483.97;0;0;1814483.97;2;0;1;CASH_OUT;C1694539503;C1906797318
64;104957.85;104957.85;0;29237.79;134195.64;2;0;1;CASH_OUT;C1731531059;C621663353
64;841052.98;841052.98;0;0;841052.98;2;0;1;CASH_OUT;C1776675634;C1757751807
64;841052.98;841052.98;0;0;0;5;0;1;TRANSFER;C1837436553;C611839321
64;104957.85;104957.85;0;0;0;5;0;1;TRANSFER;C1844789908;C2049190094
64;960306.85;960306.85;0;0;0;5;0;1;TRANSFER;C273631269;C1035103148
64;31574.65;31574.65;0;199385.83;230960.48;2;0;1;CASH_OUT;C568731351;C329030670
64;37796.75;37796.75;0;211905.39;249702.14;2;0;1;CASH_OUT;C758006561;C2079728909
64;17051.69;17051.69;0;0;0;5;0;1;TRANSFER;C759912226;C287309829
64;436317.49;436317.49;0;0;0;5;0;1;TRANSFER;C927898109;C542075780
64;3097121.75;3097121.75;0;0;0;5;0;1;TRANSFER;C941791959;C1945517835
65;174923.28;174923.28;0;0;174923.28;2;0;1;CASH_OUT;C1061805919;C1217320472
65;446032.95;446032.95;0;0;0;5;0;1;TRANSFER;C1116093088;C506992553
65;1282971.57;1282971.57;0;0;0;5;0;1;TRANSFER;C1175896731;C1714931087
65;701168.78;701168.78;0;0;0;5;0;1;TRANSFER;C1422133318;C548676992
65;385556.82;385556.82;0;60032.11;445588.93;2;0;1;CASH_OUT;C1422380255;C947026739
65;881811.11;881811.11;0;141736.75;1023547.85;2;0;1;CASH_OUT;C157136573;C882992570
65;385556.82;385556.82;0;0;0;5;0;1;TRANSFER;C1699346936;C27494611
65;701168.78;701168.78;0;841462.58;1542631.35;2;0;1;CASH_OUT;C1795901064;C1652576276
65;3760068.04;3760068.04;0;622555.65;4382623.69;2;0;1;CASH_OUT;C1824157901;C675598051
65;126690.14;126690.14;0;353834.29;480524.43;2;0;1;CASH_OUT;C1827521206;C1015650621
65;215.83;215.83;0;3563442.24;3563658.07;2;0;1;CASH_OUT;C1831520820;C331175512
65;174923.28;174923.28;0;0;0;5;0;1;TRANSFER;C2041556759;C1497527382
65;403975.39;403975.39;0;0;0;5;0;1;TRANSFER;C2112892697;C1785871119
65;215.83;215.83;0;0;0;5;0;1;TRANSFER;C270115029;C1574358644
65;446032.95;446032.95;0;205977.41;652010.36;2;0;1;CASH_OUT;C289101217;C514505298
65;403975.39;403975.39;0;0;403975.39;2;0;1;CASH_OUT;C435979844;C29687546
65;126690.14;126690.14;0;0;0;5;0;1;TRANSFER;C498025851;C892311426
65;3760068.04;3760068.04;0;0;0;5;0;1;TRANSFER;C661110749;C90361142
65;1282971.57;1282971.57;0;392604.6;1675576.17;2;0;1;CASH_OUT;C744316850;C1365960800
65;881811.11;881811.11;0;0;0;5;0;1;TRANSFER;C920552627;C1105243161
66;7169129.94;7169129.94;0;0;0;5;0;1;TRANSFER;C1016521533;C475877892
66;3444943.59;3444943.59;0;217174.65;3662118.24;2;0;1;CASH_OUT;C127639062;C1426710143
66;150405.2;150405.2;0;0;0;5;0;1;TRANSFER;C1433490225;C1414864266
66;548269.98;548269.98;0;0;548269.98;2;0;1;CASH_OUT;C145966586;C979594589
66;126715.84;126715.84;0;0;0;5;0;1;TRANSFER;C147756271;C650234869
66;272791.44;272791.44;0;715267.02;988058.46;2;0;1;CASH_OUT;C1671353324;C1524911570
66;548269.98;548269.98;0;0;0;5;0;1;TRANSFER;C172609143;C106756368
66;2096634.43;2096634.43;0;0;0;5;0;1;TRANSFER;C1735799250;C106378482
66;2322909.69;2322909.69;0;0;0;5;0;1;TRANSFER;C1795295;C658604431
66;150405.2;150405.2;0;170707.62;321112.82;2;0;1;CASH_OUT;C1857116353;C690687822
66;107188.41;107188.41;0;0;0;5;0;1;TRANSFER;C1876689114;C1824138036
66;3444943.59;3444943.59;0;0;0;5;0;1;TRANSFER;C1900819473;C526266879
66;79441.66;79441.66;0;0;0;5;0;1;TRANSFER;C1915179121;C36534041
66;79441.66;79441.66;0;2051790.44;2131232.1;2;0;1;CASH_OUT;C2043684094;C795372753
66;107188.41;107188.41;0;696135.43;803323.83;2;0;1;CASH_OUT;C2059976574;C1021456304
66;4631432.03;4631432.03;0;122727.22;4754159.25;2;0;1;CASH_OUT;C2089741901;C434503423
66;272791.44;272791.44;0;0;0;5;0;1;TRANSFER;C476640492;C1370530926
66;2322909.69;2322909.69;0;875613.05;3198522.74;2;0;1;CASH_OUT;C548911578;C1075176822
66;2096634.43;2096634.43;0;183429.98;2280064.41;2;0;1;CASH_OUT;C65342125;C282355647
66;4631432.03;4631432.03;0;0;0;5;0;1;TRANSFER;C658423698;C329899379
66;813133.35;813133.35;0;0;0;5;0;1;TRANSFER;C718215446;C1200993280
66;7169129.94;7169129.94;0;0;7169129.94;2;0;1;CASH_OUT;C877157675;C357180483
66;126715.84;126715.84;0;273157.93;399873.77;2;0;1;CASH_OUT;C935524807;C1309332634
66;813133.35;813133.35;0;0;813133.35;2;0;1;CASH_OUT;C952177952;C884699340
67;1028326.5;1028326.5;0;0;1028326.5;2;0;1;CASH_OUT;C1062379106;C1316357800
67;42513.08;42513.08;0;0;0;5;0;1;TRANSFER;C2009003297;C1459842129
67;42513.08;42513.08;0;0;42513.08;2;0;1;CASH_OUT;C263309564;C1511183581
67;106460.7;106460.7;0;0;0;5;0;1;TRANSFER;C432380223;C1583623584
67;1028326.5;1028326.5;0;0;0;5;0;1;TRANSFER;C582388359;C641615589
67;106460.7;106460.7;0;1414263.15;1520723.84;2;0;1;CASH_OUT;C844080619;C597435768
68;13890.42;13890.42;0;0;13890.42;2;0;1;CASH_OUT;C1020850249;C381876590
68;157494.6;157494.6;0;0;0;5;0;1;TRANSFER;C1123186349;C1729475937
68;5800988.12;5800988.12;0;0;5800988.12;2;0;1;CASH_OUT;C1232837961;C1664538299
68;1858515.57;1858515.57;0;0;0;5;0;1;TRANSFER;C1530003925;C1195646619
68;3512572.72;3512572.72;0;0;0;5;0;1;TRANSFER;C1585059557;C1250942546
68;5800988.12;5800988.12;0;0;0;5;0;1;TRANSFER;C1770441952;C1228502814
68;13890.42;13890.42;0;0;0;5;0;1;TRANSFER;C1860550733;C731457880
68;915266.65;915266.65;0;0;0;5;0;1;TRANSFER;C1936471789;C844650878
68;281743.12;281743.12;0;0;0;5;0;1;TRANSFER;C2139323336;C1787061281
68;915266.65;915266.65;0;2415414.35;3330681;2;0;1;CASH_OUT;C347823837;C535285535
68;2026529.56;2026529.56;0;511526.05;2538055.62;2;0;1;CASH_OUT;C354227932;C467042735
68;1858515.57;1858515.57;0;887595.71;2746111.29;2;0;1;CASH_OUT;C355594712;C1163824069
68;3512572.72;3512572.72;0;111846.62;3624419.34;2;0;1;CASH_OUT;C451243683;C958253769
68;281743.12;281743.12;0;158099.98;439843.09;2;0;1;CASH_OUT;C47524114;C645628840
68;374178.28;374178.28;0;0;0;5;0;1;TRANSFER;C486342629;C249139572
68;2026529.56;2026529.56;0;0;0;5;0;1;TRANSFER;C607970446;C1306842666
